"OBJECTID_1","OBJECTID","CodigoProv","Texto","Nombre1","Nombre2","Fecha","FechaNormalizada","CasosConfirmados","Fallecidos","Altas","CCAA","NombreCCAA","Shape__Area","Shape__Length","Recuperados","HoraActualizacion","AltasDomiciliarias","Infectados","Hospitalizados","EnDomicilio","Ingresos","UCI","CasosConfirmadosEnSanitarios","CasosPosibles","Fuente","NuevoCasos","Notas","GlobalID","CreationDate","Creator","EditDate","Editor","TipoFuente","Habitantes"
"65","13","13","Ciudad Real","null","null","1585597500000","03/31/2020 02:00:00","2297","218","null","8","Castilla-La Mancha","32786265219.4421","1159918.20094657","null","1585648800000","null","null","null","null","null","null","null","null","https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/el-numero-de-casos-curados-en-castilla-la-mancha-asciende-cerca-de-300","null","null","ea0320d6-81bc-4e91-a67e-432e1e9544ee","1585936359017","hhkaos_hubcovid","1590514615687","lauluol1","null","495761"
"66","14","14","Córdoba","null","null","1585526400000","03/31/2020 02:00:00","661","15","null","1","Andalucía","22209274302.7295","933246.404021297","4","1585649700000","null","null","288","null","null","17","null","null","https://www.juntadeandalucia.es/organismos/saludyfamilias/areas/salud-vida/paginas/coronavirus-comunicados-anteriores.html","null","null","9677812e-e7f4-4b3f-97ed-c420c280ad46","1585936359017","hhkaos_hubcovid","1589364329673","Laura_geovoluntaria","DatoOficial","782979"
"67","15","15","Coruña, A","null","null","1585597500000","03/31/2020 02:00:00","1573","null","null","12","Galicia","14932068954.1079","1237469.9321263","null","1585648800000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10346&idioma=ga","null","null","eae0256e-0298-441f-ac20-9485158dbc39","1585936359017","hhkaos_hubcovid","1590238141269","scarrascov","DatoOficial","1119596"
"68","16","16","Cuenca","null","null","1585597500000","03/31/2020 02:00:00","293","64","null","8","Castilla-La Mancha","29155941925.6608","947414.037079268","null","1585648800000","null","null","null","null","null","null","null","null","https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/el-numero-de-casos-curados-en-castilla-la-mancha-asciende-cerca-de-300","null","null","29d93329-73ee-4a20-9c3f-8629f7af4e23","1585936359017","hhkaos_hubcovid","1590514617923","lauluol1","null","196329"
"69","17","17","Girona","null","null","1585688400000","03/31/2020 02:00:00","1702","null","null","9","Cataluña","10750512244.9896","868204.066558087","null","1585688400000","null","null","null","null","null","null","null","2671","https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9","119","null","5222c268-5df1-41b2-9858-ef3ada9664f3","1585936359017","hhkaos_hubcovid","1587928817912","Javi_Gonzalez","DatoOficial","771044"
"70","18","18","Granada","null","null","1585683900000","03/31/2020 02:00:00","1182","80","null","1","Andalucía","20027459992.5612","832776.813843409","15","1585736100000","null","null","603","null","null","56","null","null","https://www.juntadeandalucia.es/organismos/saludyfamilias/areas/salud-vida/paginas/coronavirus-comunicados-anteriores.html","null","null","3166d67e-f26a-4e8c-ac84-5432b693a1d0","1585936359017","hhkaos_hubcovid","1590074799724","Laura_geovoluntaria","DatoOficial","914678"
"71","19","19","Guadalajara","null","null","1585597500000","03/31/2020 02:00:00","643","97","null","8","Castilla-La Mancha","21342453477.4424","1014990.58280066","null","1585648800000","null","null","null","null","null","null","null","null","https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/el-numero-de-casos-curados-en-castilla-la-mancha-asciende-cerca-de-300","null","null","01b0b4ff-69c8-4807-a069-d81e00e7b8eb","1585936359017","hhkaos_hubcovid","1590514619937","lauluol1","null","257762"
"72","20","20","Gipuzkoa","null","null","1585566000000","03/31/2020 02:00:00","1113","44","59","16","País Vasco","3757070367.26361","384948.138311604","null","1585652400000","null","null","377","null","null","45","null","null","https://www.irekia.euskadi.eus/es/news/61197-euskadi-registra-263-nuevos-positivos-por-covid-las-ultimas-horas , http://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/30_marzo_Boletin.pdf","42","null","08b88bc7-b3d0-4382-b7b3-628efcc0c746","1585936359017","hhkaos_hubcovid","1588871169183","Cris-Aguera","DatoOficial","723576"
"73","21","21","Huelva","null","null","1585683900000","03/31/2020 02:00:00","195","4","null","1","Andalucía","16155956867.01","749398.555465288","2","1585736100000","null","null","106","null","null","7","null","null","https://www.juntadeandalucia.es/organismos/saludyfamilias/areas/salud-vida/paginas/coronavirus-comunicados-anteriores.html","null","null","28caddf5-c7de-473d-a7c5-f96be3b4d02d","1585936359017","hhkaos_hubcovid","1590074806150","Laura_geovoluntaria","DatoOficial","521870"
"74","22","22","Huesca","null","null","1585597500000","03/31/2020 02:00:00","244","14","null","2","Aragón","28522680120.9316","1026402.56184289","23","1585652400000","null","207","null","null","7","null","19","null","http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.258243","29","null","ad010448-72e3-4ea1-b37c-c9de7b9b2990","1585936359017","hhkaos_hubcovid","1591555009571","maria.96","DatoOficial","220461"
"75","23","23","Jaén","null","null","1585604700000","03/31/2020 02:00:00","661","26","null","1","Andalucía","21782269554.2683","773271.743628527","17","1585649700000","null","null","358","null","null","13","null","null","https://www.juntadeandalucia.es/organismos/saludyfamilias/areas/salud-vida/paginas/coronavirus-comunicados-anteriores.html","null","null","261a999d-8aae-4a73-ae29-ebe67735b47c","1585936359017","hhkaos_hubcovid","1589368835992","Laura_geovoluntaria","DatoOficial","633564"
"76","24","24","León","null","null","1585612800000","03/31/2020 02:00:00","964","100","37","7","Castilla y León","28795543279.7217","1066905.31430645","null","1585654200000","null","688","464","null","null","55","null","4636","Consejería de Sanidad. Junta de Castilla y León.","46","null","9ec1f9c0-88d2-463a-8a7f-44707acafb62","1585936359017","hhkaos_hubcovid","1587539002264","alvarospm_covid19","DatoOficial","460001"
"77","25","25","Lleida","null","null","1585688400000","03/31/2020 02:00:00","945","null","null","9","Cataluña","22094457592.206","1062933.84050084","null","1585688400000","null","null","null","null","null","null","null","1119","https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9","99","null","2e69d8b1-d10d-4fe1-885a-ea5fb2ed2203","1585936359017","hhkaos_hubcovid","1587928040797","Javi_Gonzalez","DatoOficial","434930"
"78","26","26","Rioja, La","null","null","1585597500000","03/31/2020 02:00:00","1810","85","null","17","La Rioja","9221774931.44031","737060.190838516","575","1585648800000","null","null","451","null","null","31","null","null","https://www.larioja.com/la-rioja/coronavirus/muertos-rioja-llega-20200331110303-nt.html","null","null","0e6d5a83-c963-4ad3-9c3b-5117e1fab750","1585936359017","hhkaos_hubcovid","1590155666651","Laura_geovoluntaria","null","316798"
"79","27","27","Lugo","null","null","1585593900000","03/31/2020 02:00:00","371","null","null","12","Galicia","18445649986.3218","851633.558935258","null","1585648800000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10346&idioma=ga","null","null","cc3e7288-0974-4667-90ac-902f03c234c8","1585936359017","hhkaos_hubcovid","1590259022265","scarrascov","DatoOficial","329587"
"80","28","28","Madrid","null","null","1585597500000","03/31/2020 02:00:00","37607","3603","null","13","Comunidad de Madrid","13903799376.4905","907493.4230326","9330","1585681200000","null","null","23914","null","null","2554","null","null","https://covid19.isciii.es/","null","null","ca2aa1a5-6422-4b73-81b3-1c452eb9d9d4","1585936359017","hhkaos_hubcovid","1590261721618","scarrascov","DatoOficial","6663394"
"81","29","29","Málaga","null","null","1585526400000","03/31/2020 02:00:00","1349","70","null","1","Andalucía","11421000534.4883","682122.356140235","83","1585649700000","null","null","745","null","null","61","null","null","https://www.juntadeandalucia.es/organismos/saludyfamilias/areas/salud-vida/paginas/coronavirus-comunicados-anteriores.html","null","null","a1362ad4-1658-4bfb-8306-9d0729ab3110","1585936359017","hhkaos_hubcovid","1589372680350","Laura_geovoluntaria","null","1661785"
"82","30","30","Murcia","null","null","1585683900000","03/31/2020 02:00:00","1041","37","23","14","Región de Murcia","18247305092.7238","823522.734893028","43","1585770300000","null","961","304","657","null","57","null","null","http://www.murciasalud.es/covid19","67","null","ec90d368-e4f5-4aaf-8bc2-cb6b3fc70933","1585936359017","hhkaos_hubcovid","1591721624803","JsoVoluntario","DatoOficial","1493898"
"83","31","31","Navarra","null","null","1585511100000","03/31/2020 02:00:00","2146","102","36","15","Comunidad Foral de Navarra","19290794014.5182","1035661.05485522","null","1585569600000","null","1883","678","1205","59","79","395","null","https://gobiernoabierto.navarra.es/es/coronavirus","135","null","a04afc58-210e-49f7-8335-bc7d4ba37b94","1585936359017","hhkaos_hubcovid","1589975504728","Laura_geovoluntaria","DatoOficial","654214"
"84","32","32","Ourense","null","null","1585593900000","03/31/2020 02:00:00","520","null","null","12","Galicia","13264160827.6702","756880.420274982","null","1585648800000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10346&idioma=ga","null","null","bf6c41bf-91b4-4a03-8bb7-feb6f2d0421d","1585936359017","hhkaos_hubcovid","1590257630868","scarrascov","DatoOficial","307651"
"85","33","33","Asturias","null","null","1585597500000","03/31/2020 02:00:00","1392","63","null","3","Principado de Asturias","20016196685.8926","997004.555159566","109","1585677600000","null","1220","null","null","null","null","null","null","null","null","null","0aec3e95-fcba-41c1-9550-d4cf6f858f61","1585936359017","hhkaos_hubcovid","1590093062562","Laura_geovoluntaria","null","1022800"
"86","34","34","Palencia","null","null","1585612800000","03/31/2020 02:00:00","325","18","9","7","Castilla y León","14761449905.1394","912469.900487071","null","1585654200000","null","265","115","null","null","21","null","1516","Consejería de Sanidad. Junta de Castilla y León.","32","null","4b670bf4-b6d1-42e8-9151-98d6ae60db40","1585936359017","hhkaos_hubcovid","1587539003568","alvarospm_covid19","DatoOficial","160980"
"87","35","35","Palmas, Las","null","null","1585511100000","03/31/2020 02:00:00","339","15","null","5","Canarias","5250080875.60059","720670.346522908","7","1585668600000","null","317","137","180","null","35","null","null","https://www3.gobiernodecanarias.org/sanidad/scs/content/dcb400c5-6504-11ea-9a8e-719d4b52bf6c/InformeCasosCOVID-19.pdf","22","null","45fa6e7f-cb4d-45b6-bddf-82b05548f706","1585936359017","hhkaos_hubcovid","1590089272572","Laura_geovoluntaria","DatoOficial","1120406"
"88","36","36","Pontevedra","null","null","1585593900000","03/31/2020 02:00:00","1294","null","null","12","Galicia","8247232678.68115","859724.935392155","null","1585648800000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10346&idioma=ga","null","null","05900c76-bd4e-464b-95f8-f3bd8ec8bbf5","1585936359017","hhkaos_hubcovid","1590256551609","scarrascov","DatoOficial","942665"
"89","37","37","Salamanca","null","null","1585612800000","03/31/2020 02:00:00","1185","123","28","7","Castilla y León","21574825477.1384","886047.450189502","null","1585654200000","null","853","348","null","null","53","null","5134","Consejería de Sanidad. Junta de Castilla y León.","107","null","92de38dc-e585-4093-85ed-a121f6619497","1585936359017","hhkaos_hubcovid","1587539003641","alvarospm_covid19","DatoOficial","330119"
"90","38","38","Santa Cruz de Tenerife","null","null","1585511100000","03/31/2020 02:00:00","923","40","null","5","Canarias","4370867925.43555","603715.0446569","50","1585605600000","null","833","256","577","null","45","null","null","https://www3.gobiernodecanarias.org/sanidad/scs/content/dcb400c5-6504-11ea-9a8e-719d4b52bf6c/InformeCasosCOVID-19.pdf","115","null","d73a04db-9e17-4989-bab9-7a94b3d56953","1585936359017","hhkaos_hubcovid","1590089276278","Laura_geovoluntaria","DatoOficial","1032983"
"91","39","39","Cantabria","null","null","1585612800000","03/31/2020 02:00:00","null","null","null","6","Cantabria","10023924751.6238","868892.439767727","null","null","null","null","null","null","null","null","null","null","null","null","null","1dbba39f-9526-4390-9c4c-c243bc77ff6b","1585936359017","hhkaos_hubcovid","1587018714860","hhkaos_hubcovid","null","581078"
"92","40","40","Segovia","null","null","1585612800000","03/31/2020 02:00:00","720","77","33","7","Castilla y León","12230053388.2792","643652.579788996","null","1585654200000","null","454","310","null","null","23","null","3109","Consejería de Sanidad. Junta de Castilla y León.","91","null","36ab39ba-7f8b-4ca4-8e1d-4e9f127c47b5","1585936359017","hhkaos_hubcovid","1587539006068","alvarospm_covid19","DatoOficial","153129"
"93","41","41","Sevilla","null","null","1585683900000","03/31/2020 02:00:00","1245","55","null","1","Andalucía","22303263242.8965","1037151.2255823","20","1585736100000","null","null","536","null","null","57","null","null","https://www.juntadeandalucia.es/organismos/saludyfamilias/areas/salud-vida/paginas/coronavirus-comunicados-anteriores.html","null","null","a179fb79-af6b-4d20-a1be-8bef2ba09904","1585936359017","hhkaos_hubcovid","1590074818017","Laura_geovoluntaria","DatoOficial","1942389"
"94","42","42","Soria","null","null","1585612800000","03/31/2020 02:00:00","555","44","16","7","Castilla y León","18458198763.238","850306.772810997","null","1585654200000","null","424","118","null","null","19","null","1285","Consejería de Sanidad. Junta de Castilla y León.","5","null","f127f368-4cfe-4d5a-83f6-5911e9de6072","1585936359017","hhkaos_hubcovid","1587539007629","alvarospm_covid19","DatoOficial","88636"
"95","43","43","Tarragona","null","null","1585688400000","03/31/2020 02:00:00","745","null","null","9","Cataluña","11105390692.9943","794492.586704244","null","1585688400000","null","null","null","null","null","null","null","1958","https://app.powerbi.com/view?r=eyJrIjoiZTkyNTcwNjgtNTQ4Yi00ZTg0LTk1OTctNzM3ZGEzNWE4OTIxIiwidCI6IjNiOTQyN2RjLWQzMGUtNDNiYy04YzA2LWZmNzI1MzY3NmZlYyIsImMiOjh9","60","null","9223c447-32ba-48aa-bc26-ee9e93035ea9","1585936359017","hhkaos_hubcovid","1587926651425","Javi_Gonzalez","DatoOficial","804664"
"96","44","44","Teruel","null","null","1585597500000","03/31/2020 02:00:00","236","15","null","2","Aragón","25763161230.5525","1093244.35067905","16","1585652400000","null","196","null","null","10","null","46","null","http://www.aragonhoy.net/index.php/mod.noticias/mem.detalle/relmenu.9/id.258243","36","null","7d5f7060-3d53-4ca7-b1c3-4ee9cb8bc272","1585936359017","hhkaos_hubcovid","1590090287720","maria.96","DatoOficial","134137"
"97","45","45","Toledo","null","null","1585597500000","03/31/2020 02:00:00","1484","181","null","8","Castilla-La Mancha","26062408685.5862","1170191.39004263","null","1585648800000","null","null","null","null","null","null","null","null","https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/el-numero-de-casos-curados-en-castilla-la-mancha-asciende-cerca-de-300","null","null","5d51f3f6-6ecf-40fe-82d5-f28c982d6b73","1585936359017","hhkaos_hubcovid","1590514623082","lauluol1","null","694844"
